qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A0A4U1FBM8|A0A4U1FBM8_MONMO	HOG:D0660689.1b.3a	0.9988452655889145	0.9851918524635528	0.9670509714952854	867	811
tr|A0A4U1FCJ1|A0A4U1FCJ1_MONMO	HOG:D0617946	0.5694444444444444	0.559208993003885	0.031245772707249042	217	181
tr|A0A4U1FCY9|A0A4U1FCY9_MONMO	HOG:D0673691.1b.1c.4b.4h	1.0	0.9994391069228196	0.9994391069228196	102	925
tr|A0A4U1FD88|A0A4U1FD88_MONMO	HOG:D0646877.1a.1c	0.9293598233995585	0.9213689356801431	0.9064894709740415	454	419
tr|A0A4U1FEJ0|A0A4U1FEJ0_MONMO	HOG:D0631643.1a	0.6896551724137931	0.5618102591615407	0.5592232815304125	175	100
tr|A0A4U1FFL8|A0A4U1FFL8_MONMO	HOG:D0671596.4g.4b.6b.1b	1.0	0.7799216556276072	0.17821240424861778	386	396
tr|A0A4U1FGH7|A0A4U1FGH7_MONMO	HOG:D0629265.1b.6a	0.9891500904159132	0.7709346289919254	0.24208270268926535	554	431
tr|A0A4U1FGY2|A0A4U1FGY2_MONMO	HOG:D0629468	1.0	0.9512859642103736	0.9512859642103736	197	646
tr|A0A4U1FHN2|A0A4U1FHN2_MONMO	HOG:D0684731.3c.4f.13h.3d.6c.9h	1.0	0.9999175904190941	0.9999175904190941	428	427
tr|A0A4U1FHN5|A0A4U1FHN5_MONMO	HOG:D0682965.4a.13d.12a	1.0	0.99974587477014	0.9997339599621424	137	136
tr|A0A4U1FHX6|A0A4U1FHX6_MONMO	HOG:D0680004.2a.3c.3b.8a	0.9941176470588236	0.7637139102703406	0.7292496548074512	171	524
tr|A0A4U1FI21|A0A4U1FI21_MONMO	HOG:D0623327.11b.2b	0.9884259259259259	0.933149215739295	0.9329130007663109	433	449
tr|A0A4U1FIF6|A0A4U1FIF6_MONMO	HOG:D0629231.4c	1.0	0.97814618732145	0.9352309040792792	442	439
tr|A0A4U1FIS9|A0A4U1FIS9_MONMO	HOG:D0636214.2a.4a	1.0	0.9819939590471136	0.7992074324074265	462	481
tr|A0A4U1FJM2|A0A4U1FJM2_MONMO	HOG:D0683415.4c.5b.6a.8b.18a	1.0	0.9999888330029888	0.9999888330029888	113	112
tr|A0A4U1FJU3|A0A4U1FJU3_MONMO	HOG:D0900525.5b	1.0	0.9938829416784274	0.9847418790758339	740	750
tr|A0A4U1FKA6|A0A4U1FKA6_MONMO	HOG:D0671116.6ays.515c.267a	1.0	0.9826753207278658	0.8461441581270444	274	273
tr|A0A4U1FKR0|A0A4U1FKR0_MONMO	HOG:D0671570.3f	0.9888579387186629	0.9766402035400061	0.9736604968859496	360	366
tr|A0A4U1FL03|A0A4U1FL03_MONMO	HOG:D0681260.2b.2b.4a	0.5375	0.4260064945938482	0.3766961568634624	81	313
tr|A0A4U1FL69|A0A4U1FL69_MONMO	HOG:D0630648	0.9075235109717869	0.7442998197025207	0.7442998197025207	639	759
tr|A0A4U1FLE0|A0A4U1FLE0_MONMO	HOG:D0671294.6b.27a	1.0	0.9471174578445873	0.9287832531786656	346	368
tr|A0A4U1FN50|A0A4U1FN50_MONMO	HOG:D0687642.6a.12a.13a.14a.31b.22b	1.0	0.9676979462895253	0.7900116066169053	427	414
tr|A0A4U1FNT8|A0A4U1FNT8_MONMO	HOG:D0682062.5f.17c.8b.10a	0.006066734074823054	0.8428076275209669	0.3085523331506399	990	870
tr|A0A4U1FP11|A0A4U1FP11_MONMO	HOG:D0629571.2b.4b	0.7692307692307693	0.7490622734736235	0.1887610250847241	469	359
tr|A0A4U1FPV6|A0A4U1FPV6_MONMO	HOG:D0672432.1b.1d.1b.2b.4b	1.0	0.7317361871514176	0.21153680968487873	159	202
tr|A0A4U1FQU0|A0A4U1FQU0_MONMO	HOG:D0902195.1d.8c.14b.22a.11b	1.0	0.9399357625756068	0.5998830530256021	75	710
tr|A0A4U1FR97|A0A4U1FR97_MONMO	HOG:D0679565.8a.23b	0.99609375	0.9053806224575712	0.891107841359445	257	497
tr|A0A4U1FS31|A0A4U1FS31_MONMO	HOG:D0679511.3c.21b.11a	0.9932432432432432	0.7932422800083073	0.2561387982779028	445	423
tr|A0A4U1FS92|A0A4U1FS92_MONMO	HOG:D0672564.4b	1.0	0.9450778039875313	0.7832646462722936	246	293
tr|A0A4U1FSD9|A0A4U1FSD9_MONMO	HOG:D0622865.1b.1b	0.9683257918552036	0.860659378488596	0.8262429237811121	222	247
tr|A0A4U1FU08|A0A4U1FU08_MONMO	HOG:D0679329.10gxn.3296c.2550b	0.9765625	0.18028697279170217	0.037960254502505744	129	362
tr|A0A4V5P641|A0A4V5P641_MONMO	HOG:D0671487.3b.2e	1.0	0.9668456126018788	0.16654299750992377	160	226
tr|A0A4V5P8U5|A0A4V5P8U5_MONMO	HOG:D0658669.3a.4a	0.9293909973521624	0.8907183545112648	0.8052875542226554	1134	1327
tr|A0A4V5P909|A0A4V5P909_MONMO	HOG:D0679486.10al.331a.359f	1.0	0.9017434390275268	0.48778261783394683	229	207
tr|A0A4V5P978|A0A4V5P978_MONMO	HOG:D0764863	0.9728682170542635	0.1431017790921207	0.00964599020805308	259	469
tr|A0A4V5P9X6|A0A4V5P9X6_MONMO	HOG:D0900267.2c.27u	1.0	0.9795636838516767	0.9570396274839253	513	512
tr|A0A4V5PA69|A0A4V5PA69_MONMO	HOG:D0621420.1a	0.96	0.8128631831816387	0.8128631831816387	151	290
tr|A0A4V5PAK0|A0A4V5PAK0_MONMO	HOG:D0672021.3b.11a.4a.6b	1.0	0.9372248202287881	0.861922028704296	199	204
tr|A0A4V5PB56|A0A4V5PB56_MONMO	HOG:D0900529	1.0	0.9972389563217849	0.9972389563217849	376	377
tr|A0A4V6WP39|A0A4V6WP39_MONMO	HOG:D0616475	0.264	0.22466971163800567	0.22466971163800567	126	219
tr|A0A4V6WPB4|A0A4V6WPB4_MONMO	HOG:D0616555	0.9195402298850575	0.8348791879166565	0.8348791879166565	1567	1468
tr|A0A4U1EBA2|A0A4U1EBA2_MONMO	HOG:D0620025	0.9847560975609756	0.7978138828044538	0.7978138828044538	329	501
tr|A0A4U1ECA6|A0A4U1ECA6_MONMO	HOG:D0669245.1b.1a.1a.1a.2b	1.0	0.999623184574355	0.999623184574355	223	1187
tr|A0A4U1ECE1|A0A4U1ECE1_MONMO	HOG:D0671167.5a.16a	0.9516441005802708	0.8457990481890187	0.8001815548590914	1035	1026
tr|A0A4U1ECI9|A0A4U1ECI9_MONMO	HOG:D0611551	0.36764705882352944	0.3205014780602059	0.3205014780602059	137	110
tr|A0A4U1ECL9|A0A4U1ECL9_MONMO	HOG:D0671116	1.0	0.07564035001626068	0.0045312504685310045	268	624
tr|A0A4U1ECU6|A0A4U1ECU6_MONMO	HOG:D0656306.1a	0.9942748091603053	0.9817795073012936	0.9817795073012936	525	740
tr|A0A4U1EDD1|A0A4U1EDD1_MONMO	HOG:D0629916	1.0	0.9345687038832609	0.9345687038832609	693	713
tr|A0A4U1EDI7|A0A4U1EDI7_MONMO	HOG:D0602127.1b	0.8181818181818182	0.10857543006066069	0.07514314647012665	144	596
tr|A0A4U1EEF2|A0A4U1EEF2_MONMO	HOG:D0673063.1b.1b.4b.2b	0.9755244755244755	0.9774809283069471	0.8722122986419366	287	285
tr|A0A4U1EF51|A0A4U1EF51_MONMO	HOG:D0667719.2a.1a.6c	1.0	0.9643803752639529	0.7735041239775702	351	350
tr|A0A4U1EFR0|A0A4U1EFR0_MONMO	HOG:D0638617.2a	0.9970588235294118	0.8739054364800976	0.859686038540955	681	787
tr|A0A4U1EGF0|A0A4U1EGF0_MONMO	HOG:D0610945.3a.3a	0.4697674418604651	0.20401246236548182	0.0059421540657022195	216	477
tr|A0A4U1EGL3|A0A4U1EGL3_MONMO	HOG:D0673998.1b.1c.3f.12b	0.9869020501138952	0.8999516479515842	0.5943062339587609	1757	1867
tr|A0A4U1EGU7|A0A4U1EGU7_MONMO	HOG:D0671136.6q.65b.50b.38a.30a	0.9012345679012346	0.8844002480786426	0.19988342955121713	325	311
tr|A0A4U1EGV7|A0A4U1EGV7_MONMO	HOG:D0679793.2a.6b.29b.17b.16b	0.5277777777777778	0.44609421655743947	0.32726536250606986	73	184
tr|A0A4U1EHX4|A0A4U1EHX4_MONMO	HOG:D0629193.3a.3a	1.0	0.9383249373742325	0.7517908846269235	513	701
tr|A0A4U1EI35|A0A4U1EI35_MONMO	HOG:D0644545.3f	0.9323671497584541	0.9297149681667781	0.8405500982623013	208	573
tr|A0A4U1EIV6|A0A4U1EIV6_MONMO	HOG:D0616495.3b	0.9776328052190121	0.8564445177937748	0.45514349331602527	1074	807
tr|A0A4U1EJE0|A0A4U1EJE0_MONMO	HOG:D0610569	0.01293103448275862	0.9743732079922887	0.9743732079922887	465	470
tr|A0A4U1EJU9|A0A4U1EJU9_MONMO	HOG:D0632311	0.9518072289156626	0.8717337397688926	0.8717337397688926	84	83
tr|A0A4U1EJZ1|A0A4U1EJZ1_MONMO	HOG:D0658996.3k.9e.20a	1.0	0.9068706010253548	0.0645147326671563	319	297
tr|A0A4U1EKW2|A0A4U1EKW2_MONMO	HOG:D0607955	0.31733333333333336	0.16466607997174498	0.0032157178838554874	376	465
tr|A0A4U1EL12|A0A4U1EL12_MONMO	HOG:D0679670.5b.4b.5b.5d.2b	0.781021897810219	0.3324663552045361	0.053675570698989254	138	228
tr|A0A4U1EL33|A0A4U1EL33_MONMO	HOG:D0679404.4d.6l.20b.20e.36k	0.9954954954954955	0.5196715025255099	0.028034920112317337	223	295
tr|A0A4U1ELJ2|A0A4U1ELJ2_MONMO	HOG:D0644990.3c.8a.8b	1.0	0.9491050070797454	0.6696912450726911	756	743
tr|A0A4U1ELK8|A0A4U1ELK8_MONMO	HOG:D0863297	1.0	0.12261084940489221	0.023808723580730246	249	382
tr|A0A4U1ELV0|A0A4U1ELV0_MONMO	HOG:D0620069	0.7153284671532847	0.24722034319049635	0.010236701617503188	412	470
tr|A0A4U1EP95|A0A4U1EP95_MONMO	HOG:D0668120.1b.2c.5a	1.0	0.9906243299534808	0.987215883975474	230	404
tr|A0A4U1EPM9|A0A4U1EPM9_MONMO	HOG:D0679329.10hbs.3310a	1.0	0.21865827697757415	0.05128058734473114	79	493
tr|A0A4U1EQB4|A0A4U1EQB4_MONMO	HOG:D0613617	0.7912087912087912	0.1504131901073557	0.1504131901073557	92	599
tr|A0A4U1EQZ6|A0A4U1EQZ6_MONMO	HOG:D0660471.1a.2a.6b	1.0	0.999829513211264	0.999829513211264	456	462
tr|A0A4U1ERF0|A0A4U1ERF0_MONMO	HOG:D0680423.10b	0.9624060150375939	0.12196428366055012	0.10963471490344541	134	585
tr|A0A4U1ERX4|A0A4U1ERX4_MONMO	HOG:D0639548.2b	0.9814814814814815	0.8444788376540937	0.8047934486617617	109	119
tr|A0A4U1ESU5|A0A4U1ESU5_MONMO	HOG:D0659173.3b.1b.2e.8b	1.0	0.9918724948733355	0.8571390788269898	142	431
tr|A0A4U1ET44|A0A4U1ET44_MONMO	HOG:D0634360.1b	0.9424242424242424	0.9410522436557136	0.8872463351561626	331	494
tr|A0A4U1EW41|A0A4U1EW41_MONMO	HOG:D0629003.1a.2b.2b.1b	1.0	0.9998784072404164	0.9998773388776027	179	178
tr|A0A4U1EX98|A0A4U1EX98_MONMO	HOG:D0634280.1b.3a	0.8849144634525661	0.7341451825556301	0.15499077663313351	644	557
tr|A0A4U1EYN4|A0A4U1EYN4_MONMO	HOG:D0909570.1b.8b	1.0	0.9727989152706907	0.850664650266388	445	779
tr|A0A4U1EZZ3|A0A4U1EZZ3_MONMO	HOG:D0601365	0.9446640316205533	0.19586671267980946	0.19586671267980946	507	194
tr|A0A4U1F0J6|A0A4U1F0J6_MONMO	HOG:D0642843.2b.3b	1.0	0.9997572341243577	0.9996451756098693	88	588
tr|A0A4U1F1E5|A0A4U1F1E5_MONMO	HOG:D0629807.4b.1a	1.0	0.9513135539751639	0.05702452950085331	1937	1973
tr|A0A4U1F1I2|A0A4U1F1I2_MONMO	HOG:D0630312.2a	1.0	0.9965468464142128	0.994264512937348	434	433
tr|A0A4U1F1R9|A0A4U1F1R9_MONMO	HOG:D0680722.3b	0.9929078014184397	0.9906410287002859	0.990435539771141	142	651
tr|A0A4U1F2D9|A0A4U1F2D9_MONMO	HOG:D0671193.2a.5b	0.9620758483033932	0.7788012612982551	0.008697914317809693	502	412
tr|A0A4U1F2P0|A0A4U1F2P0_MONMO	HOG:D0639328.2b.5a.1a	0.9411764705882353	0.9199508259302349	0.6598708952969583	239	411
tr|A0A4U1F2P1|A0A4U1F2P1_MONMO	HOG:D0621225	1.0	0.917837696427516	0.917837696427516	202	199
tr|A0A4U1F371|A0A4U1F371_MONMO	HOG:D0668386.1b.3a	1.0	0.9832256218710835	0.9831101542903905	1762	2007
tr|A0A4U1F3F2|A0A4U1F3F2_MONMO	HOG:D0679329	0.9090909090909091	0.10547412809795442	0.014924770729391091	100	445
tr|A0A4U1F4M1|A0A4U1F4M1_MONMO	HOG:D0607958	0.9242424242424242	0.7870551752798	0.7870551752798	199	198
tr|A0A4U1F4P6|A0A4U1F4P6_MONMO	HOG:D0658777.1c.3b	1.0	0.79546405752014	0.4380002616241307	1129	1140
tr|A0A4U1F4S6|A0A4U1F4S6_MONMO	HOG:D0680403.19b.6a	1.0	0.9301755829629957	0.8684699366651492	1524	1441
tr|A0A4U1F5A6|A0A4U1F5A6_MONMO	HOG:D0642127.1a.5a.3b	1.0	0.9997906875302989	0.9997906875302989	383	370
tr|A0A4U1F5Y4|A0A4U1F5Y4_MONMO	HOG:D0637332.3a	0.8633093525179856	0.7610374122366883	0.7417888564651177	140	147
tr|A0A4U1F7Y6|A0A4U1F7Y6_MONMO	HOG:D0628693	0.8453389830508474	0.7883949635712965	0.7883949635712965	473	553
tr|A0A4U1F9T6|A0A4U1F9T6_MONMO	HOG:D0628857	0.9869109947643979	0.9195184153612603	0.9195184153612603	765	715
tr|A0A4U1FBA4|A0A4U1FBA4_MONMO	HOG:D0671749.1a.1a.2a	1.0	0.9999920378440338	0.9999920378440338	132	167
tr|A0A4U1FBP6|A0A4U1FBP6_MONMO	HOG:D0620621	0.9291338582677166	0.8768101317923751	0.8768101317923751	128	171
tr|A0A4U1FCC9|A0A4U1FCC9_MONMO	HOG:D0685903.2e.14a.8c.29a.22a	1.0	0.9274443646382302	0.58532560701236	243	242
tr|A0A4U1FCF9|A0A4U1FCF9_MONMO	HOG:D0899959.6b.9e	1.0	0.6563997083428915	0.1666637377116528	79	207
tr|A0A4U1FDD8|A0A4U1FDD8_MONMO	HOG:D0615530.2d	1.0	0.5879692499680242	0.505207886503218	227	205
tr|A0A4U1FDZ0|A0A4U1FDZ0_MONMO	HOG:D0619575	0.9130434782608695	0.22709251421150886	0.22709251421150886	116	193
tr|A0A4U1FE00|A0A4U1FE00_MONMO	HOG:D0601319.3a	0.9746192893401016	0.47078495544022597	0.2610590535070648	592	369
tr|A0A4U1FES6|A0A4U1FES6_MONMO	HOG:D0679851.5a.16a.29b	1.0	0.9751643529974331	0.9509683656132273	494	715
tr|A0A4U1FFB6|A0A4U1FFB6_MONMO	HOG:D0634339.1a.2b.3b	1.0	0.9999348955168199	0.9999348955168199	238	243
tr|A0A4U1FFD6|A0A4U1FFD6_MONMO	HOG:D0643630.4a	0.7821522309711286	0.7790067856341937	0.38516103677275226	382	313
tr|A0A4U1FFT2|A0A4U1FFT2_MONMO	HOG:D0622852.3a	0.9972329828444937	0.7360166261940956	0.6597207834926481	1808	1793
tr|A0A4U1FHB1|A0A4U1FHB1_MONMO	HOG:D0613716	0.6159527326440177	0.35215139874822504	0.35215139874822504	678	476
tr|A0A4U1FI54|A0A4U1FI54_MONMO	HOG:D0601307.5b.7c	0.3387096774193548	0.26047633616802196	0.05376159559179488	125	70
tr|A0A4U1FJ68|A0A4U1FJ68_MONMO	HOG:D0639203.1a	0.8743455497382199	0.3922308489756647	0.025857185823624066	192	290
tr|A0A4U1FK15|A0A4U1FK15_MONMO	HOG:D0900004.1b.4c.14b.11b.24a.19a	1.0	0.9804925228022835	0.14284743134711148	397	387
tr|A0A4U1FK25|A0A4U1FK25_MONMO	HOG:D0639181.2b.6b	0.7744932432432432	0.772764067636378	0.6656462306599263	1185	921
tr|A0A4U1FKH8|A0A4U1FKH8_MONMO	na	na	na	na	593	na
tr|A0A4U1FKM1|A0A4U1FKM1_MONMO	HOG:D0621691.2a	0.9445407279029463	0.8538002969020886	0.6134814133953302	578	562
tr|A0A4U1FKT9|A0A4U1FKT9_MONMO	HOG:D0613841.2a	0.8106508875739645	0.43809137036614154	0.41891402405280426	339	299
tr|A0A4U1FL27|A0A4U1FL27_MONMO	HOG:D0623513.2b.5a	0.9587264150943396	0.9467652730182955	0.7166981717478674	849	756
tr|A0A4U1FLZ6|A0A4U1FLZ6_MONMO	HOG:D0644388	1.0	0.9960237803699419	0.9960237803699419	427	725
tr|A0A4U1FMY0|A0A4U1FMY0_MONMO	HOG:D0662671.1c.13a.10a	0.8481848184818482	0.5508605500139886	0.14644969217414697	607	342
tr|A0A4U1FN17|A0A4U1FN17_MONMO	HOG:D0645708	1.0	0.8633266415202909	0.8633266415202909	272	257
tr|A0A4U1FN19|A0A4U1FN19_MONMO	HOG:D0629274.1c.3b	0.9447368421052632	0.6360500057022341	0.5842728601596574	381	475
tr|A0A4U1FN70|A0A4U1FN70_MONMO	HOG:D0703508.6a.2e	0.8981481481481481	0.5430512172045809	0.059996854307881764	109	140
tr|A0A4U1FP61|A0A4U1FP61_MONMO	HOG:D0701716.1a.1b.6b	1.0	0.9697747275370525	0.49999208596082734	206	205
tr|A0A4U1FPK8|A0A4U1FPK8_MONMO	HOG:D0629320	1.0	0.9786549522841109	0.9786549522841109	661	660
tr|A0A4U1FPR5|A0A4U1FPR5_MONMO	HOG:D0900523.11b.61az	1.0	0.9998009886472733	0.9998009886472733	314	326
tr|A0A4U1FQC2|A0A4U1FQC2_MONMO	HOG:D0672419.3d.10c	1.0	0.9999963985206255	0.9999963985206255	106	196
tr|A0A4U1FRU5|A0A4U1FRU5_MONMO	HOG:D0630007.2a	0.9869888475836431	0.7643626578563377	0.7178541973087114	539	451
tr|A0A4U1FS99|A0A4U1FS99_MONMO	HOG:D0682653.5br.84c.60a	1.0	0.9822008810270259	0.79991274414819	700	729
tr|A0A4U1FSK5|A0A4U1FSK5_MONMO	HOG:D0680327.10c.61d.82c.63a.74b.39c.48l.28b	1.0	0.984350791121834	0.18172848378426681	1074	1219
tr|A0A4U1FTR7|A0A4U1FTR7_MONMO	HOG:D0632540.4a.12a	0.9850299401197605	0.8984985096129454	0.5110953860384613	669	535
tr|A0A4U1FTX8|A0A4U1FTX8_MONMO	HOG:D0671116.5agk	0.9259259259259259	0.337663254306416	0.09083817903266175	28	1513
tr|A0A4U1FU57|A0A4U1FU57_MONMO	HOG:D0673848	0.9949302915082383	0.9481676802126617	0.9481676802126617	1579	3449
tr|A0A4U1FXT8|A0A4U1FXT8_MONMO	HOG:D0900509.2ak.42ak.166b.138a.60b	0.7083333333333334	0.5575140165006248	0.04999828881837938	265	178
tr|A0A4U1FYS4|A0A4U1FYS4_MONMO	HOG:D0661936.2b	0.9938128383604021	0.9811726556936005	0.9790759213797937	1294	1503
tr|A0A4U1FZ57|A0A4U1FZ57_MONMO	HOG:D0610618	0.7106109324758842	0.9038884832086796	0.9038884832086796	623	662
tr|A0A4V5P5F0|A0A4V5P5F0_MONMO	HOG:D0688653.1b.1b	1.0	0.9816384128228755	0.9810312620166768	381	530
tr|A0A4V5P7T8|A0A4V5P7T8_MONMO	HOG:D0905976.4a.3c.5c.8a	0.9311377245508982	0.7360168308341246	0.47217739256725555	335	268
tr|A0A4V5P947|A0A4V5P947_MONMO	HOG:D0671459.5e.4c.9b	0.8792569659442725	0.8393226019585462	0.6407161154794639	324	279
tr|A0A4V5P961|A0A4V5P961_MONMO	HOG:D0611619.2a.1a	0.7689161554192229	0.7227528085108996	0.4495696816758373	490	428
tr|A0A4V5P9T5|A0A4V5P9T5_MONMO	HOG:D0635449.3a	0.9555997349237906	0.9195376180052279	0.7024778054447708	1510	1497
tr|A0A4V6WNU6|A0A4V6WNU6_MONMO	HOG:D0687066.4e.2a	0.4149377593360996	0.3866703926157652	0.32381895584646564	483	330
tr|A0A4V6WP90|A0A4V6WP90_MONMO	HOG:D0682694.10a.3d.21a.6f.9b	1.0	0.982904149386921	0.7824674974474357	373	372
tr|A0A4U1EB20|A0A4U1EB20_MONMO	HOG:D0614069.2c	0.981651376146789	0.4709653563592575	0.098354163361162	110	123
tr|A0A4U1EBF2|A0A4U1EBF2_MONMO	HOG:D0863381	0.9843184559710495	0.2262320090278539	0.009495620463256273	830	486
tr|A0A4U1EDL0|A0A4U1EDL0_MONMO	HOG:D0660984.1a.1a	0.9025974025974026	0.8981425053842259	0.7611187512027376	155	869
tr|A0A4U1EDL4|A0A4U1EDL4_MONMO	HOG:D0659262.2a	0.9966052376333656	0.9906658878462372	0.9906658878462372	2063	2159
tr|A0A4U1EF10|A0A4U1EF10_MONMO	HOG:D0601264.5d	0.4925925925925926	0.7322017896054107	0.5645644269049122	541	436
tr|A0A4U1EFY6|A0A4U1EFY6_MONMO	HOG:D0661089.1b	0.9831932773109243	0.933731625931393	0.9278910438414002	358	350
tr|A0A4U1EGS6|A0A4U1EGS6_MONMO	HOG:D0617314	0.9922178988326849	0.9084845374367565	0.9084845374367565	258	257
tr|A0A4U1EH52|A0A4U1EH52_MONMO	HOG:D0673704.1d.2a.4a.3a.6c.2a	1.0	0.8992113214724664	0.028570008558873695	366	361
tr|A0A4U1EHM9|A0A4U1EHM9_MONMO	HOG:D0620539	1.0	0.9351239140451083	0.9351239140451083	130	126
tr|A0A4U1EI27|A0A4U1EI27_MONMO	HOG:D0637325.1b	0.8525345622119815	0.7968479852880277	0.7697257768098528	218	169
tr|A0A4U1EJB8|A0A4U1EJB8_MONMO	HOG:D0900162.1b.5k.16w.45k	1.0	0.9996913251120108	0.9996913251120108	565	564
tr|A0A4U1EJE2|A0A4U1EJE2_MONMO	HOG:D0660815.1a.5a.6a.7a.6b	0.772020725388601	0.5523618178995569	0.11578141301010544	194	268
tr|A0A4U1EJQ3|A0A4U1EJQ3_MONMO	HOG:D0630015.1a.1b	0.48196573489630296	0.9457202071791815	0.9210087115219833	2219	2187
tr|A0A4U1EKF0|A0A4U1EKF0_MONMO	HOG:D0634956	1.0	0.9997780921596964	0.9997780921596964	176	215
tr|A0A4U1ELU1|A0A4U1ELU1_MONMO	HOG:D0667948.1a	0.9554794520547946	0.8938886549846546	0.8856926418175778	293	345
tr|A0A4U1EM00|A0A4U1EM00_MONMO	HOG:D0613923	1.0	0.7932969395137909	0.7932969395137909	224	190
tr|A0A4U1EMY8|A0A4U1EMY8_MONMO	HOG:D0614327	0.9857142857142858	0.7537892981946916	0.7537892981946916	71	70
tr|A0A4U1ENV3|A0A4U1ENV3_MONMO	HOG:D0621971.1b	1.0	0.9318496647729572	0.5277753991628151	256	248
tr|A0A4U1ENX3|A0A4U1ENX3_MONMO	HOG:D0667598.1a.1a.7b	0.8398328690807799	0.7854169642434724	0.056223316135580716	719	595
tr|A0A4U1EP11|A0A4U1EP11_MONMO	HOG:D0682733.4r.9p.20b	0.905511811023622	0.9163088691949532	0.5347934095901636	255	609
tr|A0A4U1EPI7|A0A4U1EPI7_MONMO	HOG:D0671194.3c.5a.3e.4c.3c.10b	0.9566265060240964	0.7593686050063077	0.34218043714196916	416	541
tr|A0A4U1EPR0|A0A4U1EPR0_MONMO	HOG:D0680200.3b.15a.15b.6a.2b.4a	1.0	0.9998695766380667	0.9998695766380667	425	493
tr|A0A4U1EQ46|A0A4U1EQ46_MONMO	HOG:D0679349.6b.19c.21b.23a.20b.28b.20c.17d.5c.8a.9b.5b.2a	1.0	0.23745673203775614	0.07246094874831656	90	113
tr|A0A4U1EQ51|A0A4U1EQ51_MONMO	HOG:D0645305.2e.3a.4b	1.0	0.8480299785845214	0.7632523524342449	595	579
tr|A0A4U1EQL3|A0A4U1EQL3_MONMO	HOG:D0658819.1c.2b.3b.9b	0.9203296703296703	0.8342968981318489	0.313935516437718	729	737
tr|A0A4U1ER29|A0A4U1ER29_MONMO	HOG:D0903388.8b.19f.15a.40b.6c.12b	0.9848866498740554	0.912674310360582	0.42591447300948004	398	349
tr|A0A4U1ERT9|A0A4U1ERT9_MONMO	HOG:D0671464.2a	0.9001490312965723	0.7206506633017682	0.6853340605008587	672	516
tr|A0A4U1ES21|A0A4U1ES21_MONMO	HOG:D0671249.6g.17a.28h.18y.56b	0.993517017828201	0.8908498726520697	0.3697285123336549	1852	1941
tr|A0A4U1ESP8|A0A4U1ESP8_MONMO	HOG:D0683715.1a.1a.4a.2b	1.0	0.9642238004202804	0.9560363824187288	232	220
tr|A0A4U1ET90|A0A4U1ET90_MONMO	HOG:D0621174.2b.3b.3i.5c.1a	0.9607843137254902	0.493127904093131	0.013157793058877168	154	175
tr|A0A4U1ETT2|A0A4U1ETT2_MONMO	HOG:D0607960	0.858085808580858	0.7581704722265492	0.7581704722265492	304	304
tr|A0A4U1EWA5|A0A4U1EWA5_MONMO	HOG:D0635713.1b.7a	1.0	0.9445988681873393	0.9286974350956008	316	310
tr|A0A4U1EX83|A0A4U1EX83_MONMO	HOG:D0601254.5c	0.9870967741935484	0.8751640083669804	0.5913703767813632	311	340
tr|A0A4U1EXC4|A0A4U1EXC4_MONMO	HOG:D0673994.1c.5a.4a	0.9814241486068112	0.9804096164067031	0.5713946370465067	324	313
tr|A0A4U1EXV2|A0A4U1EXV2_MONMO	HOG:D0612054.1a	0.47570332480818417	0.726479280093582	0.46045652085313016	392	467
tr|A0A4U1EY56|A0A4U1EY56_MONMO	HOG:D0671116	1.0	0.08206967749682129	0.012159800636939323	104	624
tr|A0A4U1EYM2|A0A4U1EYM2_MONMO	HOG:D0679513.8q.47b	1.0	0.9418283505162451	0.8163441715663343	4184	4265
tr|A0A4U1EYR9|A0A4U1EYR9_MONMO	HOG:D0658509.4b	0.3024193548387097	0.20492210106580525	0.19549843886941567	249	261
tr|A0A4U1EZQ7|A0A4U1EZQ7_MONMO	HOG:D0622899.2a	0.012219959266802444	0.6258917897501737	0.05133265787817192	492	424
tr|A0A4U1F034|A0A4U1F034_MONMO	HOG:D0629998	1.0	0.7704972345620731	0.028768568949227396	299	363
tr|A0A4U1F036|A0A4U1F036_MONMO	HOG:D0630861.1a.1a.1a	0.9668367346938775	0.9822663472034898	0.2776442239824639	785	799
tr|A0A4U1F1Q5|A0A4U1F1Q5_MONMO	HOG:D0628674.1b.8c.4b.2a	0.8134110787172012	0.52350329618258	0.19095088604509364	344	228
tr|A0A4U1F2Y0|A0A4U1F2Y0_MONMO	HOG:D0613567	0.9720930232558139	0.7376064185535309	0.7376064185535309	216	227
tr|A0A4U1F3I1|A0A4U1F3I1_MONMO	HOG:D0632060	0.9912536443148688	0.969744388943242	0.969744388943242	344	555
tr|A0A4U1F4D8|A0A4U1F4D8_MONMO	HOG:D0673947.1b	1.0	0.9566168287337627	0.9559335636769993	310	308
tr|A0A4U1F5N8|A0A4U1F5N8_MONMO	HOG:D0642796.1c.1b	0.6066176470588235	0.41157739461615184	0.024834089327503705	273	264
tr|A0A4U1F666|A0A4U1F666_MONMO	HOG:D0681457.4a	0.7152173913043478	0.6852673629869525	0.006979293476576235	461	628
tr|A0A4U1F6W3|A0A4U1F6W3_MONMO	HOG:D0689052.2b.7b	0.946969696969697	0.8105100616665163	0.7797701473266633	397	346
tr|A0A4U1F6W5|A0A4U1F6W5_MONMO	HOG:D0625189	1.0	0.9999167723004234	0.9999167723004234	110	685
